sid;owner_name;owner_passportNum;owner_TIN(SSN);owner_email;owner_phone;property_type;property_area(square feet);property_location;property_distanceFromCenter (miles);property_numberBedrooms;property_numberBathrooms;property_pnumParking;property_centralHeating;property_airconditioned;property_basement;property_loft;property_sunExposure;property_requested_sale_rent_price;property_sale_rent_price (USD);commission(%);contract_duration(months);property_dateAnnounceRequest;property_dateofSale;type_business;store_ID;store_name;store_location;store_phonenumber;store_emailAddress
334;Grace QUIN;711111444;111-11-0333;GraceQUIN2155@yahoo.com;907-488-1752;house;1358;479 E Street, Anchorage, AK, 99501;43;2;3;2;Y;Y;Y;Y;W;207000;201757;5;NA;13/01/2001;17/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
335;Ariana MULLIN;711111445;111-11-0334;ArianaMULLIN2155@hotmail.com;907-488-1753;house;1638;480 E Street, Anchorage, AK, 99501;40;3;4;2;Y;Y;Y;N;N;192000;188152;5;NA;13/01/2001;23/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
336;Addison DAVIES;711111446;111-11-0335;AddisonDAVIES2155@hotmail.com;907-488-1754;house;1786;481 E Street, Anchorage, AK, 99501;52;3;4;2;Y;Y;Y;N;N;228950;221512;5;NA;13/01/2001;16/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
337;Amelia GLADSTONE;711111447;111-11-0336;AmeliaGLADSTONE2155@hotmail.com;907-488-1755;house;1922;482 E Street, Anchorage, AK, 99501;56;3;3;3;Y;Y;Y;N;S;377426;373783;5;NA;13/01/2001;09/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
338;Sienna MEARNS;711111448;111-11-0337;SiennaMEARNS2155@yahoo.com;907-488-1756;house;1536;483 E Street, Anchorage, AK, 99501;31;3;3;2;Y;Y;Y;Y;S;214000;209136;5;NA;13/01/2001;23/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
339;Rose HYSLOP;711111449;111-11-0338;RoseHYSLOP2155@gmail.com;907-488-1757;house;1621;484 E Street, Anchorage, AK, 99501;13;3;3;2;Y;Y;Y;Y;E;202500;193375;5;NA;15/01/2001;03/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
340;Sarah PERRY;711111450;111-11-0339;SarahPERRY2155@hotmail.com;907-488-1758;house;1215;485 E Street, Anchorage, AK, 99501;26;3;1;1;Y;Y;Y;N;W;155000;153330;5;NA;15/01/2001;16/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
341;Poppy MCCARTHY;711111451;111-11-0340;PoppyMCCARTHY2155@yahoo.com;907-488-1759;house;1908;486 E Street, Anchorage, AK, 99501;55;4;3;2;Y;Y;Y;N;N;202900;201576;5;NA;15/01/2001;22/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
342;Georgia MURIE;711111452;111-11-0341;GeorgiaMURIE2155@hotmail.com;907-488-1760;house;841;487 E Street, Anchorage, AK, 99501;11;2;1;1;Y;Y;Y;N;E;82000;81705;5;NA;15/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
343;Sadie LALLY;711111453;111-11-0342;SadieLALLY2155@hotmail.com;907-488-1761;house;1040;488 E Street, Anchorage, AK, 99501;56;2;2;2;Y;N;N;Y;W;87500;81438;5;NA;15/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
344;Eliza SALEEM;711111454;111-11-0343;ElizaSALEEM2155@gmail.com;907-488-1762;house;1684;489 E Street, Anchorage, AK, 99501;25;2;2;2;Y;Y;Y;Y;N;266000;258935;5;NA;15/01/2001;15/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
345;Lucy BEAN;711111455;111-11-0344;LucyBEAN2155@hotmail.com;907-488-1763;house;1112;490 E Street, Anchorage, AK, 99501;0;3;2;1;Y;Y;Y;N;N;85000;84277;5;NA;15/01/2001;18/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
346;Ariana FRY;711111456;111-11-0345;ArianaFRY2155@hotmail.com;907-488-1764;house;1577;491 E Street, Anchorage, AK, 99501;11;3;1;1;Y;Y;Y;N;S;140200;137616;5;NA;15/01/2001;09/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
347;Ayla MOHAMMED;711111457;111-11-0346;AylaMOHAMMED2155@gmail.com;907-488-1765;house;958;492 E Street, Anchorage, AK, 99501;64;2;1;1;Y;Y;Y;N;S;151500;149022;5;NA;15/01/2001;26/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
348;Willow BARRY;711111458;111-11-0347;WillowBARRY2155@hotmail.com;907-488-1766;house;1478;493 E Street, Anchorage, AK, 99501;59;3;3;2;Y;Y;Y;Y;E;157500;151593;5;NA;15/01/2001;08/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
349;Violet MACNAUGHTON;711111459;111-11-0348;VioletMACNAUGHTON2155@hotmail.com;907-488-1767;house;1626;494 E Street, Anchorage, AK, 99501;28;2;4;2;Y;Y;Y;Y;W;154000;144510;5;NA;15/01/2001;12/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
350;Eva SHEDDEN;711111460;111-11-0349;EvaSHEDDEN2155@hotmail.com;907-488-1768;house;2728;495 E Street, Anchorage, AK, 99501;37;4;4;3;Y;Y;Y;N;N;437154;429717;5;NA;15/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
351;Jasmine BRAY;711111461;111-11-0350;JasmineBRAY2155@hotmail.com;907-488-1769;house;1869;496 E Street, Anchorage, AK, 99501;70;2;2;2;Y;Y;Y;N;E;318061;312804;5;NA;15/01/2001;16/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
352;Evie WIGHTMAN;711111462;111-11-0351;EvieWIGHTMAN2155@yahoo.com;907-488-1770;house;1453;497 E Street, Anchorage, AK, 99501;64;2;3;2;Y;Y;Y;N;W;190000;186813;5;NA;15/01/2001;06/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
353;Riley LARKIN;711111463;111-11-0352;RileyLARKIN2155@hotmail.com;907-488-1771;house;1111;498 E Street, Anchorage, AK, 99501;27;3;2;1;Y;N;Y;Y;N;95000;93072;5;NA;15/01/2001;10/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
354;Thea HUNT;711111464;111-11-0353;TheaHUNT2155@hotmail.com;907-488-1772;house;720;499 E Street, Anchorage, AK, 99501;6;2;1;2;Y;Y;Y;Y;N;105900;104796;5;NA;16/01/2001;13/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
355;Cora POTTER;711111465;111-11-0354;CoraPOTTER2155@hotmail.com;907-488-1773;house;1595;500 E Street, Anchorage, AK, 99501;14;2;1;1;Y;Y;Y;N;S;140000;133269;5;NA;16/01/2001;19/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
356;Harper MACKENZIE;711111466;111-11-0355;HarperMACKENZIE2155@hotmail.com;907-488-1774;house;1200;501 E Street, Anchorage, AK, 99501;3;3;3;2;Y;Y;Y;N;S;177500;170485;5;NA;16/01/2001;22/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
357;Abigail MUIR;711111467;111-11-0356;AbigailMUIR2155@yahoo.com;907-488-1775;house;1167;502 E Street, Anchorage, AK, 99501;49;3;3;2;Y;Y;Y;N;E;173000;169212;5;NA;16/01/2001;26/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
358;Kiara KELLY;711111468;111-11-0357;KiaraKELLY2155@yahoo.com;907-488-1776;house;1142;503 E Street, Anchorage, AK, 99501;63;3;3;2;Y;Y;Y;Y;W;134000;124306;5;NA;16/01/2001;02/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
359;Aaliyah FARR;711111469;111-11-0358;AaliyahFARR2155@yahoo.com;907-488-1777;house;1352;504 E Street, Anchorage, AK, 99501;14;3;2;1;Y;Y;Y;Y;N;130000;124993;5;NA;16/01/2001;26/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
360;Abigail LYON;711111470;111-11-0359;AbigailLYON2155@hotmail.com;907-488-1778;house;1924;505 E Street, Anchorage, AK, 99501;46;3;4;2;Y;Y;Y;N;E;280000;270804;5;NA;16/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
361;Quinn WONG;711111471;111-11-0360;QuinnWONG2155@gmail.com;907-488-1779;house;912;506 E Street, Anchorage, AK, 99501;46;2;2;2;Y;Y;Y;N;W;156000;154374;5;NA;16/01/2001;08/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
362;Isla BRESLIN;711111472;111-11-0361;IslaBRESLIN2155@yahoo.com;907-488-1780;house;1505;507 E Street, Anchorage, AK, 99501;39;3;2;1;Y;Y;Y;N;N;145000;143494;5;NA;16/01/2001;25/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
363;Imogen GOODALL;711111473;111-11-0362;ImogenGOODALL2155@yahoo.com;907-488-1781;house;1922;508 E Street, Anchorage, AK, 99501;4;4;3;2;Y;Y;N;Y;N;198500;197076;5;NA;16/01/2001;06/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
364;Penelope ARNOLD;711111474;111-11-0363;PenelopeARNOLD2155@hotmail.com;907-488-1782;house;987;509 E Street, Anchorage, AK, 99501;0;2;2;1;Y;Y;Y;Y;S;118000;113196;5;NA;16/01/2001;19/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
365;Willow DENT;711111475;111-11-0364;WillowDENT2155@yahoo.com;907-488-1783;house;1574;510 E Street, Anchorage, AK, 99501;38;3;4;2;Y;Y;Y;N;S;190000;180277;5;NA;16/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
366;Mackenzie MCANDREW;711111476;111-11-0365;MackenzieMCANDREW2155@gmail.com;907-488-1784;house;1344;511 E Street, Anchorage, AK, 99501;55;3;1;1;Y;Y;Y;N;E;147000;146531;5;NA;16/01/2001;06/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
367;Thea WHEATLEY;711111477;111-11-0366;TheaWHEATLEY2155@hotmail.com;907-488-1785;house;1394;512 E Street, Anchorage, AK, 99501;11;3;3;2;Y;Y;Y;N;W;159000;154998;5;NA;16/01/2001;12/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
368;Violet WALL;711111478;111-11-0367;VioletWALL2155@hotmail.com;907-488-1786;house;1431;513 E Street, Anchorage, AK, 99501;68;3;2;1;Y;Y;Y;Y;N;165000;159035;5;NA;16/01/2001;08/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
369;Ella GAULD;711111479;111-11-0368;EllaGAULD2155@gmail.com;907-488-1787;house;1268;514 E Street, Anchorage, AK, 99501;29;2;1;1;Y;Y;Y;Y;E;132000;130322;5;NA;17/01/2001;13/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
370;Zara ADAIR;711111480;111-11-0369;ZaraADAIR2155@gmail.com;907-488-1788;house;1287;515 E Street, Anchorage, AK, 99501;20;3;2;2;Y;Y;Y;N;W;162000;159483;5;NA;17/01/2001;02/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
371;Bella GLOVER;711111481;111-11-0370;BellaGLOVER2155@gmail.com;907-488-1789;house;1664;516 E Street, Anchorage, AK, 99501;64;3;3;2;Y;Y;Y;N;N;172400;167724;5;NA;17/01/2001;13/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
372;Isabelle METHVEN;711111482;111-11-0371;IsabelleMETHVEN2155@yahoo.com;907-488-1790;house;1588;517 E Street, Anchorage, AK, 99501;57;4;2;2;Y;Y;N;N;N;134432;126305;5;NA;17/01/2001;09/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
373;Penelope BAIKIE;711111483;111-11-0372;PenelopeBAIKIE2155@hotmail.com;907-488-1791;house;752;518 E Street, Anchorage, AK, 99501;44;2;2;1;Y;Y;Y;Y;S;125000;118792;5;NA;17/01/2001;09/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
374;Brooklyn BARBER;711111484;111-11-0373;BrooklynBARBER2155@hotmail.com;907-488-1792;house;1319;519 E Street, Anchorage, AK, 99501;49;3;2;1;Y;Y;Y;Y;S;123000;114439;5;NA;17/01/2001;03/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
375;Matilda AIRD;711111485;111-11-0374;MatildaAIRD2155@gmail.com;907-488-1793;house;1928;520 E Street, Anchorage, AK, 99501;41;4;3;2;Y;Y;Y;N;E;219500;212607;5;NA;17/01/2001;13/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
376;Georgia KYDD;711111486;111-11-0375;GeorgiaKYDD2155@hotmail.com;907-488-1794;house;904;521 E Street, Anchorage, AK, 99501;62;1;2;0;Y;N;Po;N;W;61000;51416;5;NA;17/01/2001;22/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
377;Luna BOWDEN;711111487;111-11-0376;LunaBOWDEN2155@hotmail.com;907-488-1795;house;914;522 E Street, Anchorage, AK, 99501;63;2;1;2;Y;Y;Y;N;N;148000;141409;5;NA;17/01/2001;29/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
378;Victoria PEARSON;711111488;111-11-0377;VictoriaPEARSON2155@yahoo.com;907-488-1796;house;2466;523 E Street, Anchorage, AK, 99501;47;4;3;2;Y;Y;Y;Y;E;340000;330047;5;NA;17/01/2001;07/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
379;Aurora SARWAR;711111489;111-11-0378;AuroraSARWAR2155@yahoo.com;907-488-1797;house;1856;524 E Street, Anchorage, AK, 99501;41;1;3;3;Y;Y;Y;Y;W;394432;386952;5;NA;17/01/2001;30/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
380;Ruby MILLIKEN;711111490;111-11-0379;RubyMILLIKEN2155@hotmail.com;907-488-1798;house;1800;525 E Street, Anchorage, AK, 99501;7;3;3;2;Y;Y;Y;N;N;179000;170499;5;NA;17/01/2001;01/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
381;Indie KAY;711111491;111-11-0380;IndieKAY2155@gmail.com;907-488-1799;house;1691;526 E Street, Anchorage, AK, 99501;12;3;2;1;Y;Y;Y;N;N;127000;123322;5;NA;17/01/2001;16/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
382;Freya PURCELL;711111492;111-11-0381;FreyaPURCELL2155@yahoo.com;907-488-1800;house;1301;527 E Street, Anchorage, AK, 99501;25;2;3;2;Y;Y;Y;N;S;187750;185676;5;NA;17/01/2001;25/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
383;Eliza O'SULLIVAN;711111493;111-11-0382;ElizaO'SULLIVAN2155@hotmail.com;907-488-1801;house;1797;528 E Street, Anchorage, AK, 99501;62;3;3;2;Y;Y;Y;Y;S;213500;206554;5;NA;17/01/2001;16/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
384;Frankie GOODALL;711111494;111-11-0383;FrankieGOODALL2155@gmail.com;907-488-1802;house;784;529 E Street, Anchorage, AK, 99501;33;2;1;2;Y;N;Y;Y;E;76000;73107;5;NA;18/01/2001;19/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
385;Georgia WYNNE;711111495;111-11-0384;GeorgiaWYNNE2155@gmail.com;907-488-1803;house;1953;530 E Street, Anchorage, AK, 99501;65;3;4;2;Y;Y;Y;N;W;240000;237217;5;NA;18/01/2001;14/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
386;Kaia NIMMO;711111496;111-11-0385;KaiaNIMMO2155@gmail.com;907-488-1804;house;1269;531 E Street, Anchorage, AK, 99501;37;2;2;2;Y;Y;Y;N;N;192000;184073;5;NA;18/01/2001;01/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
387;Olivia MCROBERTS;711111497;111-11-0386;OliviaMCROBERTS2155@gmail.com;907-488-1805;house;1184;532 E Street, Anchorage, AK, 99501;25;5;1;0;Y;Y;Y;N;E;81000;73379;5;NA;18/01/2001;02/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
388;Emily CORR;711111498;111-11-0387;EmilyCORR2155@hotmail.com;907-488-1806;house;1125;533 E Street, Anchorage, AK, 99501;1;3;2;1;Y;Y;Y;Y;W;125000;120471;5;NA;18/01/2001;12/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
389;Brooklyn MCGEOCH;711111499;111-11-0388;BrooklynMCGEOCH2155@gmail.com;907-488-1807;house;1479;534 E Street, Anchorage, AK, 99501;48;3;2;2;Y;Y;Y;Y;N;191000;182473;5;NA;18/01/2001;15/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
390;Ariana MCMANUS;711111500;111-11-0389;ArianaMCMANUS2155@gmail.com;907-488-1808;house;2332;535 E Street, Anchorage, AK, 99501;48;3;4;3;Y;Y;Y;N;N;426000;417908;5;NA;18/01/2001;07/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
391;Anna GOWANS;711111501;111-11-0390;AnnaGOWANS2155@yahoo.com;907-488-1809;house;1367;536 E Street, Anchorage, AK, 99501;1;4;2;1;Y;Y;Y;N;S;119000;116010;5;NA;18/01/2001;01/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
392;Kaia HANLEY;711111502;111-11-0391;KaiaHANLEY2155@yahoo.com;907-488-1810;house;1961;537 E Street, Anchorage, AK, 99501;31;3;4;2;Y;Y;Y;N;S;215000;214545;5;NA;18/01/2001;25/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
393;Sienna LENNOX;711111503;111-11-0392;SiennaLENNOX2155@gmail.com;907-488-1811;house;882;538 E Street, Anchorage, AK, 99501;23;3;1;1;Y;Y;N;Y;E;106500;101356;5;NA;18/01/2001;25/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
394;Ayla RINTOUL;711111504;111-11-0393;AylaRINTOUL2155@hotmail.com;907-488-1812;house;788;539 E Street, Anchorage, AK, 99501;25;2;1;0;Y;Y;Y;Y;W;100000;90796;5;NA;18/01/2001;20/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
395;Aria DONNELLY;711111505;111-11-0394;AriaDONNELLY2155@gmail.com;907-488-1813;house;1034;540 E Street, Anchorage, AK, 99501;25;2;1;1;Y;Y;Y;N;N;109000;106035;5;NA;18/01/2001;08/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
396;Aaliyah SCALLY;711111506;111-11-0395;AaliyahSCALLY2155@hotmail.com;907-488-1814;house;1144;541 E Street, Anchorage, AK, 99501;15;3;2;1;Y;Y;Y;N;E;129000;124404;5;NA;18/01/2001;22/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
397;Zoey BALLARD;711111507;111-11-0396;ZoeyBALLARD2155@gmail.com;907-488-1815;house;894;542 E Street, Anchorage, AK, 99501;13;2;1;2;Y;Y;Y;N;W;123000;117544;5;NA;18/01/2001;13/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
398;Sarah ROY;711111508;111-11-0397;SarahROY2155@gmail.com;907-488-1816;house;1812;543 E Street, Anchorage, AK, 99501;56;4;2;1;Y;Y;Y;Y;N;169500;162958;5;NA;18/01/2001;18/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
399;Isabella KENYON;711111509;111-11-0398;IsabellaKENYON2155@gmail.com;907-488-1817;house;1077;544 E Street, Anchorage, AK, 99501;35;2;1;1;Y;Y;Po;Y;N;67000;64643;5;NA;19/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
400;Aurora RENTON;711111510;111-11-0399;AuroraRENTON2155@hotmail.com;907-488-1818;house;1550;545 E Street, Anchorage, AK, 99501;65;2;3;2;Y;Y;Y;N;S;241000;235500;5;NA;19/01/2001;01/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
401;Ruby THOMSON;711111511;111-11-0400;RubyTHOMSON2155@yahoo.com;907-488-1819;house;1288;546 E Street, Anchorage, AK, 99501;8;1;3;2;Y;Y;Y;N;S;245500;237343;5;NA;19/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
402;Isabella SEATH;711111512;111-11-0401;IsabellaSEATH2155@hotmail.com;907-488-1820;house;1310;547 E Street, Anchorage, AK, 99501;19;3;2;2;Y;Y;Y;N;E;164990;158201;5;NA;19/01/2001;05/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
403;Elizabeth MCARDLE;711111513;111-11-0402;ElizabethMCARDLE2155@hotmail.com;907-488-1821;house;672;548 E Street, Anchorage, AK, 99501;21;2;1;1;Y;Y;Y;Y;W;108000;100054;5;NA;19/01/2001;30/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
404;Layla COOKE;711111514;111-11-0403;LaylaCOOKE2155@gmail.com;907-488-1822;house;2263;549 E Street, Anchorage, AK, 99501;61;4;3;2;Y;Y;Y;Y;N;258000;257940;5;NA;19/01/2001;16/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
405;Sofia COULTER;711111515;111-11-0404;SofiaCOULTER2155@hotmail.com;907-488-1823;house;1572;550 E Street, Anchorage, AK, 99501;65;3;3;2;Y;Y;Y;N;E;168000;162295;5;NA;19/01/2001;12/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
406;Freya PARK;711111516;111-11-0405;FreyaPARK2155@gmail.com;907-488-1824;house;1620;551 E Street, Anchorage, AK, 99501;55;3;3;2;Y;Y;Y;N;W;150000;146642;5;NA;19/01/2001;02/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
407;Isabella DUTHIE;711111517;111-11-0406;IsabellaDUTHIE2155@hotmail.com;907-488-1825;house;1639;552 E Street, Anchorage, AK, 99501;25;3;1;1;Y;Y;Y;N;N;115000;108794;5;NA;19/01/2001;31/01/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
408;Alexis ANWAR;711111518;111-11-0407;AlexisANWAR2155@gmail.com;907-488-1826;house;1680;553 E Street, Anchorage, AK, 99501;46;4;2;1;Y;Y;Y;Y;N;177000;174608;5;NA;19/01/2001;02/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
409;Summer TUCKER;711111519;111-11-0408;SummerTUCKER2155@yahoo.com;907-488-1827;house;2172;554 E Street, Anchorage, AK, 99501;36;3;3;3;Y;Y;Y;Y;S;280000;273727;5;NA;19/01/2001;17/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
410;Alexis FAIRLEY;711111520;111-11-0409;AlexisFAIRLEY2155@gmail.com;907-488-1828;house;2078;555 E Street, Anchorage, AK, 99501;43;3;4;3;Y;Y;Y;N;S;339750;333596;5;NA;19/01/2001;12/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
411;Kaia PUGH;711111521;111-11-0410;KaiaPUGH2155@gmail.com;907-488-1829;house;1276;556 E Street, Anchorage, AK, 99501;62;3;1;1;Y;Y;Y;N;E;60000;53949;5;NA;19/01/2001;08/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
412;Layla O'CONNELL;711111522;111-11-0411;LaylaO'CONNELL2155@gmail.com;907-488-1830;house;1056;557 E Street, Anchorage, AK, 99501;63;3;2;2;Y;N;Y;N;W;145000;135842;5;NA;19/01/2001;06/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
413;Elizabeth CAIRD;711111523;111-11-0412;ElizabethCAIRD2155@hotmail.com;907-488-1831;house;1478;558 E Street, Anchorage, AK, 99501;58;2;4;2;Y;Y;Y;Y;N;222000;213767;5;NA;19/01/2001;06/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
414;Olive LISTER;711111524;111-11-0413;OliveLISTER2155@hotmail.com;907-488-1832;house;1028;559 E Street, Anchorage, AK, 99501;49;2;1;2;Y;Y;Y;Y;E;115000;110511;5;NA;20/01/2001;08/02/2001;sale;2;Anchorage;440 E Street, Anchorage, AK, 99501;907-272-4553;anchorage@realstateUSA.com
